FREQ,FREQ_LABEL,REF_AREA,Country,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,TYPE,TYPE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2019,2021,2024
A,Annual,DNK,Denmark,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,6.35273982316,6.31658712164,6.513926526014775
A,Annual,DNK,Denmark,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,6.35273982316,6.31658712164,6.513926526014775
A,Annual,DOM,Dominican Republic,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,103.0,100.0,101.0
A,Annual,DOM,Dominican Republic,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.5024863244,4.903010642,4.898336630651537
A,Annual,DOM,Dominican Republic,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.5024863244,4.903010642,4.898336630651537
A,Annual,DZA,Algeria,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,68.0,69.0,65.0
A,Annual,DZA,Algeria,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.470518434103829,5.5214578199268605,5.576784115471451
A,Annual,DZA,Algeria,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.470518434103829,5.5214578199268605,5.576784115471451
A,Annual,ECU,Ecuador,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,77.0,94.0,107.0
A,Annual,ECU,Ecuador,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.34489968924,4.939563013869179,4.522706578755243
A,Annual,ECU,Ecuador,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.34489968924,4.939563013869179,4.522706578755243
A,Annual,EGY,"Egypt, Arab Rep.",WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,90.0,80.0,73.0
A,Annual,EGY,"Egypt, Arab Rep.",WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.98249041480992,5.248525973367019,5.374481918648352
A,Annual,EGY,"Egypt, Arab Rep.",WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.98249041480992,5.248525973367019,5.374481918648352
A,Annual,ESP,Spain,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,37.0,23.0,27.0
A,Annual,ESP,Spain,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.91984203357778,6.06589641797778,6.140132228445571
A,Annual,ESP,Spain,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.91984203357778,6.06589641797778,6.140132228445571
A,Annual,EST,Estonia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,25.0,20.0,18.0
A,Annual,EST,Estonia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,6.04725467668,6.113498348039999,6.291728063725398
A,Annual,EST,Estonia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,6.04725467668,6.113498348039999,6.291728063725398
A,Annual,FIN,Finland,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,13.0,13.0,4.0
A,Annual,FIN,Finland,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,6.31603944008,6.3082931355200005,6.559170882262092
A,Annual,FIN,Finland,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,6.31603944008,6.3082931355200005,6.559170882262092
A,Annual,FRA,France,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,57.0,52.0,53.0
A,Annual,FRA,France,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.622783602803439,5.759210522025089,5.77806136604878
A,Annual,FRA,France,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.622783602803439,5.759210522025089,5.77806136604878
A,Annual,GBR,United Kingdom,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,59.0,68.0,66.0
A,Annual,GBR,United Kingdom,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.61907604644,5.537124322760164,5.5686974435827015
A,Annual,GBR,United Kingdom,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.61907604644,5.537124322760164,5.5686974435827015
A,Annual,GEO,Georgia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,19.0,15.0,25.0
A,Annual,GEO,Georgia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,6.11551012564,6.23486550024,6.168319947395924
A,Annual,GEO,Georgia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,6.11551012564,6.23486550024,6.168319947395924
A,Annual,GHA,Ghana,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,43.0,72.0,58.0
A,Annual,GHA,Ghana,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.82345852936,5.47719035932,5.72434448213847
A,Annual,GHA,Ghana,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.82345852936,5.47719035932,5.72434448213847
A,Annual,GRC,Greece,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,84.0,77.0,80.0
A,Annual,GRC,Greece,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.22342722492,5.2905254422,5.295757897555519
A,Annual,GRC,Greece,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.22342722492,5.2905254422,5.295757897555519
A,Annual,GTM,Guatemala,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,104.0,104.0,98.0
A,Annual,GTM,Guatemala,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.497423615902235,4.7903860512000005,4.966177299924608
A,Annual,GTM,Guatemala,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.497423615902235,4.7903860512000005,4.966177299924608
A,Annual,HIC,High income,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.896088842405185,5.963984689679485,6.00366582267875
A,Annual,HIC,High income,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.896088842405185,5.963984689679485,6.00366582267875
A,Annual,HND,Honduras,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,111.0,110.0,111.0
A,Annual,HND,Honduras,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.194174126392854,4.197895336265927,4.2761597803332805
A,Annual,HND,Honduras,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.194174126392854,4.197895336265927,4.2761597803332805
A,Annual,HRV,Croatia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,17.0,30.0,21.0
A,Annual,HRV,Croatia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,6.1465009770400005,5.98690312812,6.247488769771354
A,Annual,HRV,Croatia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,6.1465009770400005,5.98690312812,6.247488769771354
A,Annual,HUN,Hungary,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,35.0,39.0,20.0
A,Annual,HUN,Hungary,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.92859344148,5.9343920546,6.264103335542101
A,Annual,HUN,Hungary,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.92859344148,5.9343920546,6.264103335542101
A,Annual,IDN,Indonesia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,33.0,42.0,54.0
A,Annual,IDN,Indonesia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.95394343519713,5.915554929728947,5.774320339068768
A,Annual,IDN,Indonesia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.95394343519713,5.915554929728947,5.774320339068768
A,Annual,IND,India,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,83.0,89.0,91.0
A,Annual,IND,India,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.225382179355671,5.046677653235686,5.062130097617544
A,Annual,IND,India,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.225382179355671,5.046677653235686,5.062130097617544
A,Annual,IRL,Ireland,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,36.0,40.0,31.0
A,Annual,IRL,Ireland,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.928082406600001,5.918735781600001,6.107432443364378
A,Annual,IRL,Ireland,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.928082406600001,5.918735781600001,6.107432443364378
A,Annual,IRN,"Iran, Islamic Rep.",WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,67.0,66.0,71.0
A,Annual,IRN,"Iran, Islamic Rep.",WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.484482509463015,5.551471326287421,5.393295460132886
A,Annual,IRN,"Iran, Islamic Rep.",WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.484482509463015,5.551471326287421,5.393295460132886
A,Annual,ISL,Iceland,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,3.0,3.0,3.0
A,Annual,ISL,Iceland,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,6.636119387000001,6.63436123452,6.588397937002983
A,Annual,ISL,Iceland,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,6.636119387000001,6.63436123452,6.588397937002983
A,Annual,ISR,Israel,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,106.0,67.0,93.0
A,Annual,ISR,Israel,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.32933887524,5.550040927937963,5.044531666828114
A,Annual,ISR,Israel,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.32933887524,5.550040927937963,5.044531666828114
A,Annual,ITA,Italy,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,60.0,50.0,52.0
A,Annual,ITA,Italy,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.6103048090800005,5.78707797356,5.7897409645721165
A,Annual,ITA,Italy,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.6103048090800005,5.78707797356,5.7897409645721165
A,Annual,JAM,Jamaica,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,107.0,109.0,109.0
A,Annual,JAM,Jamaica,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.27408,4.52752,4.345000000000001
A,Annual,JAM,Jamaica,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.27408,4.52752,4.345000000000001
A,Annual,JOR,Jordan,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,28.0,36.0,17.0
A,Annual,JOR,Jordan,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,6.018764800337723,5.960476992894326,6.29513682011414
A,Annual,JOR,Jordan,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,6.018764800337723,5.960476992894326,6.29513682011414
A,Annual,JPN,Japan,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,41.0,38.0,39.0
A,Annual,JPN,Japan,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.85754653904,5.952817036160001,5.9830916423234015
A,Annual,JPN,Japan,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.85754653904,5.952817036160001,5.9830916423234015
A,Annual,KAZ,Kazakhstan,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,65.0,55.0,60.0
A,Annual,KAZ,Kazakhstan,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.5252066292,5.7294466292,5.687281523557077
A,Annual,KAZ,Kazakhstan,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.5252066292,5.7294466292,5.687281523557077
A,Annual,KEN,Kenya,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,97.0,101.0,105.0
A,Annual,KEN,Kenya,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.78996155998185,4.86719234419845,4.613584480760448
A,Annual,KEN,Kenya,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.78996155998185,4.86719234419845,4.613584480760448
A,Annual,KGZ,Kyrgyz Republic,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,85.0,70.0,62.0
A,Annual,KGZ,Kyrgyz Republic,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.20789805296,5.49343689548,5.646800000000001
A,Annual,KGZ,Kyrgyz Republic,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.20789805296,5.49343689548,5.646800000000001
A,Annual,KHM,Cambodia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,38.0,44.0,29.0
